3763234,2021-11-12 17:21:06+00,"        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;
      }
    }
    this.drawLength *= 0.5;
    this.generations++;
    this.production = newProduction;
  }
  
  render() {
    translate(width/2, height/2);
    this.steps += 20;
    if (this.steps > this.production.length) this.steps = this.production.length;
    for (let i = 0; i < this.steps; ++i) {
      let step = this.produciton.charAt(i);
      if (step == 'F') {
        stroke(255, 60);
        for (let j = 0; j < this.repeats; j++) {
          console.log('lined');
          line(0, 0, 0, -this.drawLength);
          noFill();
          translate(0, -this.drawLength);
        }
        this.repeats = 1;
      } else if (step == '+') {
        rotate(this.theta);
      } else if (step == '-') {
        rotate(-this.theta);
      } else if (step == '[') {
        push();
      } else if (step == ']') {
        pop();
      }
    }
  
  }
  
}
​"
3763234,2021-11-12 17:22:51+00,"    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.production = '';
    this.reset();
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction + this.ruleW;
      } else if (step == 'X') {
        newProduction + this.ruleX;
      } else if (step == 'Y') {
        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;
      }
    }
    this.drawLength *= 0.5;
    this.generations++;
    this.production = newProduction;
  }
  
  render() {
    translate(width/2, height/2);
    this.steps += 20;
    if (this.steps > this.production.length) this.steps = this.production.length;
    for (let i = 0; i < this.steps; ++i) {
      let step = this.produciton.charAt(i);
      console.log(step);
      if (step == 'F') {
        stroke(255, 60);
        for (let j = 0; j < this.repeats; j++) {
          console.log('lined');
          line(0, 0, 0, -this.drawLength);
          noFill();
          translate(0, -this.drawLength);
        }"
3763234,2021-11-12 17:24:58+00,"      } else if (step == 'X') {
        newProduction + this.ruleX;
      } else if (step == 'Y') {
        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;
      }
    }
    this.drawLength *= 0.5;
    this.generations++;
    this.production = newProduction;
  }
  
  render() {
    translate(width/2, height/2);
    console.log('rendered');
    this.steps += 20;
    if (this.steps > this.production.length) this.steps = this.production.length;
    for (let i = 0; i < this.steps; ++i) {
      let step = this.produciton.charAt(i);
      
      if (step == 'F') {
        stroke(255, 60);
        for (let j = 0; j < this.repeats; j++) {
          console.log('lined');
          line(0, 0, 0, -this.drawLength);
          noFill();
          translate(0, -this.drawLength);
        }
        this.repeats = 1;
      } else if (step == '+') {
        rotate(this.theta);
      } else if (step == '-') {
        rotate(-this.theta);
      } else if (step == '[') {
        push();
      } else if (step == ']') {
        pop();
      }
    }
  "
3763234,2021-11-12 17:25:50+00,"let ds;
​
function setup() {
  createCanvas(400, 400);
  ds = new PenroseLSystem();
  // console.log(ds);
  ds.simulate(5);
  noLoop();
  console.log(ds.production.length);
}
​
function draw() {
  background(0);
  for (let i = 0; i < 100; i++) {
    ds.render();
  }
  
}
​
class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.production = '';
    this.reset();
  }
  
  simulate(gen) {"
3763234,2021-11-12 17:26:17+00,"let ds;
​
function setup() {
  createCanvas(400, 400);
  ds = new PenroseLSystem();
  console.log(ds);
  ds.simulate(5);
  noLoop();
}
​
function draw() {
  background(0);
  for (let i = 0; i < 100; i++) {
    ds.render();
  }
  
}
​
class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
  "
3414500,2021-11-13 15:04:06+00,"1
function setup() {
2
  createCanvas(400, 400);
3
  noLoop();
4
}
5
​
6
function draw() {
7
  background(220);
8
  ellipse(width/2, height/2, 200);
9
}"
3414500,2021-11-13 15:04:13+00,"1
function setup() {
2
  createCanvas(400, 400);
3
  noLoop();
4
}
5
​
6
function draw() {
7
  background(0);
8
  ellipse(width/2, height/2, 200);
9
}"
3414500,2021-11-13 15:04:19+00,"1
function setup() {
2
  createCanvas(400, 400);
3
  noLoop();
4
  noStroke();
5
}
6
​
7
function draw() {
8
  background(0);
9
  ellipse(width/2, height/2, 200);
10
}"
3763234,2021-11-12 17:30:17+00,"let ds;
​
function setup() {
  createCanvas(400, 400);
  ds = new PenroseLSystem();
  console.log(ds);
  ds.simulate(5);
  noLoop();
}
​
function draw() {
  background(0);
  for (let i = 0; i < 100; i++) {
    ds.render();
  }
  
}
​
class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.production = """";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
  reset() {
    this.production += this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction + this.ruleW;
      } else if (step == 'X') {
        newProduction + this.ruleX;
      } else if (step == 'Y') {
        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;
      }
    }
    this.drawLength *= 0.5;"
3763234,2021-11-12 17:30:55+00,"let ds;
​
function setup() {
  createCanvas(400, 400);
  ds = new PenroseLSystem();
  console.log(ds);
  ds.simulate(5);
  noLoop();
}
​
function draw() {
  background(0);
  for (let i = 0; i < 100; i++) {
    ds.render();
  }
  
}
​
class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.production = this.axiom;
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction + this.ruleW;
      } else if (step == 'X') {
        newProduction + this.ruleX;
      } else if (step == 'Y') {
        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;
      }
    }
    this.drawLength *= 0.5;"
3763234,2021-11-12 17:32:06+00,"    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
  reset() {
    console.log('reset called');
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction + this.ruleW;
      } else if (step == 'X') {
        newProduction + this.ruleX;
      } else if (step == 'Y') {
        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;"
3763234,2021-11-12 17:32:37+00,"    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
  reset() {
    this.production = this.axiom;
    console.log(this.production);
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction + this.ruleW;
      } else if (step == 'X') {
        newProduction + this.ruleX;
      } else if (step == 'Y') {
        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;
      }
    }"
3763234,2021-11-12 17:34:35+00,"​
function draw() {
  background(0);
  for (let i = 0; i < 100; i++) {
    ds.render();
  }
  
}
​
class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      console.log(this.getAge());
      this.iterate(this.production);
    }
  }
  
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction + this.ruleW;
      } else if (step == 'X') {
        newProduction + this.ruleX;
      } else if (step == 'Y') {
        newProduction + this.ruleY;
      } else if (step == 'Z') {
        newProduction + this.ruleZ;
      } else if (step !== 'F') {
        newProduction + step;
      }
    }"
3763234,2021-11-12 17:35:29+00,"let ds;
​
function setup() {
  createCanvas(400, 400);
  ds = new PenroseLSystem();
  ds.simulate(5);
  console.log(ds);
  noLoop();
}
​
function draw() {
  background(0);
  for (let i = 0; i < 100; i++) {
    ds.render();
  }
  
}
​
class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
​
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
​
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);"
3763234,2021-11-12 17:37:37+00,"class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
​
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
​
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction += this.ruleW;
      } else if (step == 'X') {
        newProduction += this.ruleX;
      } else if (step == 'Y') {
        newProduction += this.ruleY;
      } else if (step == 'Z') {
        newProduction += this.ruleZ;
      } else if (step !== 'F') {
        newProduction += step;
      }
    }
    this.drawLength *= 0.5;
    this.generations++;
    this.production = newProduction;
  }
  
  render() {
    translate(width/2, height/2);
    this.steps += 20;
    if (this.steps > this.production.length) this.steps = this.production.length;
    for (let i = 0; i < this.steps; ++i) {
      let step = this.produciton.charAt(i);
      
      if (step == 'F') {"
3763234,2021-11-12 17:37:56+00,"class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
​
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
​
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      console.log(i);
      let step = this.production.charAt(i);
      if (step == 'W') {
        newProduction += this.ruleW;
      } else if (step == 'X') {
        newProduction += this.ruleX;
      } else if (step == 'Y') {
        newProduction += this.ruleY;
      } else if (step == 'Z') {
        newProduction += this.ruleZ;
      } else if (step !== 'F') {
        newProduction += step;
      }
    }
    this.drawLength *= 0.5;
    this.generations++;
    this.production = newProduction;
  }
  
  render() {
    translate(width/2, height/2);
    this.steps += 20;
    if (this.steps > this.production.length) this.steps = this.production.length;
    for (let i = 0; i < this.steps; ++i) {
      let step = this.produciton.charAt(i);
      
      if (step == 'F') {"
3763234,2021-11-12 17:38:31+00,"class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
​
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
​
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      console.log(i);
      let step = this.production[i];
      if (step == 'W') {
        newProduction += this.ruleW;
      } else if (step == 'X') {
        newProduction += this.ruleX;
      } else if (step == 'Y') {
        newProduction += this.ruleY;
      } else if (step == 'Z') {
        newProduction += this.ruleZ;
      } else if (step !== 'F') {
        newProduction += step;
      }
    }
    this.drawLength *= 0.5;
    this.generations++;
    this.production = newProduction;
  }
  
  render() {
    translate(width/2, height/2);
    this.steps += 20;
    if (this.steps > this.production.length) this.steps = this.production.length;
    for (let i = 0; i < this.steps; ++i) {
      let step = this.produciton.charAt(i);
      
      if (step == 'F') {"
3763234,2021-11-12 17:38:46+00,"let ds;
​
function setup() {
  createCanvas(400, 400);
  ds = new PenroseLSystem();
  ds.simulate(5);
  noLoop();
}
​
function draw() {
  background(0);
  for (let i = 0; i < 5; i++) {
    ds.render();
  }
  
}
​
class PenroseLSystem {
  constructor() {
    this.steps = 0;
    this.axiom = ""[X]++[X]++[X]++[X]++[X]"";
    this.ruleW = ""YF++ZF----XF[-YF----WF]++"";
    this.ruleX = ""+YF--ZF[---WF--XF]+"";
    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
​
  reset() {"
3763234,2021-11-12 17:40:02+00,"    this.ruleY = ""-WF++XF[+++YF++ZF]-"";
    this.ruleZ = ""--YF++++WF[+ZF++++XF]--XF"";
    this.startLength = 460.0;
    this.theta = TWO_PI / 10.0;
    this.reset();
  }
​
  reset() {
    this.production = this.axiom;
    this.drawLength = this.startLength;
    this.generations = 0;
  }
  
  getAge() {
    return this.generations;
  }
  
  simulate(gen) {
    while (this.getAge() < gen) {
      this.iterate(this.production);
    }
  }
  
  iterate() {
    let newProduction = """";
    for (let i = 0; i < this.production.length; ++i) {
      let step = this.production[i];
      if (step == 'W') {
        newProduction += this.ruleW;
      } else if (step == 'X') {
        newProduction += this.ruleX;
      } else if (step == 'Y') {
        newProduction += this.ruleY;
      } else if (step == 'Z') {
        newProduction += this.ruleZ;
      } else if (step !== 'F') {
        newProduction += step;
      }
    }
    this.drawLength *= 0.5;
    this.generations++;
    this.production = newProduction;
  }
  
  render() {
    translate(width/2, height/2);
    this.steps += 20;
    if (this.steps > this.production.length) this.steps = this.production.length;
    for (let i = 0; i < this.steps; ++i) {
      let step = this.produciton.charAt(i);
      
      if (step == 'F') {
        stroke(255, 60);
        for (let j = 0; j < this.repeats; j++) {
          console.log('lined');
          line(0, 0, 0, -this.drawLength);
          noFill();"
3414500,2021-11-13 15:07:11+00,"1
​
2
​
3
​
4
​
5
function setup() {
6
  createCanvas(400, 400);
7
  noLoop();
8
  noStroke();
9
}
10
​
11
function draw() {
12
  background(0);
13
  ellipse(width/2, height/2, 200);
14
}
15
​
16
​"
3414500,2021-11-13 15:09:44+00,"1
function setup() {
2
  createCanvas(400, 400);
3
  noLoop();
4
  noStroke();
5
}
6
​
7
function draw() {
8
  background(0);
9
  ellipse(width/2, height/2, 200);
10
}"
